id,modelId,benchmarkId,sourceId,score,scoreUnit,provenance,se,nItems,kSamples,benchmarkVersion,graderVersion,evaluationRunId,lineageId,originProvenance,hostSource,protocolId,versionInferred,metadataIncomplete,xCorrect,kTrials,perTaskCounts,uncertaintyType,uncertaintyValue,uncertaintyUnit,nRuns,runValues,costPerTask,latencyS,config,configHash,observationKey,harness,harnessClass,effortTier,toolPolicy,observedOn,url,metadata,supersededBy,createdAt
b6a9c904-4590-492a-8f0b-9874a93f74ec,inkling,frontiermath-v2-tier-4,epoch,0.048780486,fraction,independent,0.034059122,,,v2-tier-4,2.0.0,jvJPoRYkPH9Sb5MX252oHp,epoch:jvJPoRYkPH9Sb5MX252oHp,independent,epoch,epoch-frontiermath-v2,false,true,,,,se,0.03405912205797303,item,,,,,"{""dataset"":""private"",""statistic"":""mean_accuracy"",""task_version"":""2.0.0"",""reasoning_effort"":""xhigh"",""epoch_model_version"":""Inkling_xhigh""}",af1f615a68537030ea89d729fbb1f284405a4dba6acbf1e3f9b42d5ab33fb08e,9c5a8792dd4c13859a16c4beecfcbc1cc4202678c46eb90afca2aa332b9c36e2,Epoch FrontierMath Python and submit_answer harness,common,xhigh,python-submit-answer,2026-08-06,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and benchmark revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FjvJPoRYkPH9Sb5MX252oHp.eval"",""started_at"":""2026-08-06T20:14:32.000Z"",""epoch_run_id"":""jvJPoRYkPH9Sb5MX252oHp"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""source_model_name"":""Inkling (xhigh)"",""reported_standard_error"":0.03405912205797303,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-04T21:50:59.953Z
a3c304a3-2bf2-45e4-9f6d-e9f1ace5aa0f,deepseek-v4-pro-0813,arc-agi-2-semi-private,arcprize,0.008333334,fraction,independent,,120,,semi-private-120,ARC-AGI-2 pass@2 semi-private evaluation,,arcprize:5613ff5a58bb114cdc9351f2fad7cdd9371af99badce4a42833f3e5056d1ef74,independent,arcprize,arcprize-arc2-standard-2025,true,true,,,,,,,,,,,"{""model_type"":""CoT"",""data_subset"":""v2_Semi_Private"",""model_group"":""deepseek-v4-pro-0813"",""arc_model_id"":""deepseek-v4-pro-0813-none"",""provider_adapter"":false,""evaluation_profile"":""None""}",015894ce0f5af629027aeba452444b0d75607e0c0011e319afc1f6ac30dbc35b,3ad0113e833ddad95b1af4aa3cbd7fe9c73df302f9401f856584d8ff582384a5,ARC Prize standard harness,common,None,arc-grid-pass-at-2,2026-09-04,https://arcprize.org/leaderboard,"{""cost_usd"":null,""provider"":""DeepSeek"",""results_url"":""https://arcprize.org/results/deepseek-v4-pro-0813"",""arc_model_id"":""deepseek-v4-pro-0813-none"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""arcprize""},""cost_per_task_usd"":0.040291977000000014,""model_release_date"":""2026-08-13"",""reported_display_name"":""DeepSeek V4 Pro 0813 (None)"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""arcprize-arc2-standard-2025"",""evidence_urls"":[""https://arcprize.org/leaderboard"",""https://arcprize.org/arc-agi/2"",""https://github.com/arcprize/arc-agi-benchmarking""],""applied_fields"":[],""cohort_rule_id"":""arc-v2-standard-harness"",""protocol_status"":""applied""}}",,2026-09-04T21:50:59.953Z
a7c6c265-7bbb-4435-babe-6e3fd47addb9,grok-4.6,cursorbench-3.2.0-reported,vendor-model-cards,69.9,percent,self_report,,,,3.2.0,,,vendor:38346b88deff84ce4d8e,self_report,vendor-model-cards,,false,true,,,,,,,,,,,"{""statistic"":""reported_percent"",""aci_fit_eligible"":false,""reasoning_effort"":""high"",""aci_exclusion_reason"":""Display evidence pending registration/review of this exact benchmark condition; do not alias to a different version, metric, subset, or harness.""}",79535ef495dbbb894137f0ab745ec2c6b83187215894cbf1168e2213291b9ae9,69f2c045ebe24b0c4bff46b0eb9dac777448be9041df8248a433b534c272a430,,,high,,2026-08-12,https://x.ai/news/grok-4-6,"{""audit_batch"":""coverage-swarm-2026-09-05-vendors"",""audit_status"":""verified_primary_source"",""retrieved_on"":""2026-09-05"",""source_notes"":""Release table labels Grok 4.6 High. Terminal version is3.0, not4.0. Exact run/harness pins not given."",""source_capture"":""work/coverage-swarm/vendors/captures/grok-4.6-release.html"",""uncertainty_note"":""Source rounded aggregate; no fabricated trial count, standard error, or integer correct count."",""integration_class"":""new_exact_condition"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://x.ai/news/grok-4-6""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
14cc9233-4909-4ff3-ada4-91e67c6aac1c,gemini-2.5-pro,frontiermath-v2-tiers-1-3,epoch,0.24561404,fraction,independent,0.025542548,,,v2-tiers-1-3,2.0.0,FkywQ2KS4AkLPzjSPmhHcS,epoch:FkywQ2KS4AkLPzjSPmhHcS,independent,epoch,epoch-frontiermath-v2,false,true,,,,se,0.0255425481026507,item,,,,,"{""dataset"":""private"",""statistic"":""mean_accuracy"",""task_version"":""2.0.0"",""epoch_model_version"":""gemini-2.5-pro""}",8e6ee1a354380b0d0915725576b8b6cd23e30fbcf75e06eb5585390fb973a7ea,071be64c42d24e1443504db8a3dd2b15eac534e703a26c24b6962b94c9fd65bf,Epoch FrontierMath Python and submit_answer harness,common,,python-submit-answer,2026-06-11,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and benchmark revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFkywQ2KS4AkLPzjSPmhHcS.eval"",""started_at"":""2026-06-11T23:56:12.000Z"",""epoch_run_id"":""FkywQ2KS4AkLPzjSPmhHcS"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""source_model_name"":""Gemini 2.5 Pro (Jun 2025)"",""reported_standard_error"":0.0255425481026507,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T21:50:59.953Z
706d962f-4231-4e97-a1ff-583070adddf2,claude-opus-4.5,arc-agi-2-semi-private,arcprize,0.3764,fraction,independent,,120,,semi-private-120,ARC-AGI-2 pass@2 semi-private evaluation,,arcprize:8fd6d61a25248afaaad903d098e6f6e8729a1dc9debe0609a61da74de11fbfcf,independent,arcprize,arcprize-arc2-standard-2025,true,true,,,,,,,,,,,"{""model_type"":""CoT"",""data_subset"":""v2_Semi_Private"",""model_group"":""opus-4-5-thinking"",""arc_model_id"":""claude-opus-4-5-20251101-thinking-64k"",""provider_adapter"":false,""evaluation_profile"":""Thinking, 64K""}",69768f172e4503f771169e7416ab32b49351cddc9f85a7d9cbbb83164e369124,d4aaf6624d8e1fa0426ab840cbdfcc29d059dbd85711c26ec7f80242d75a5615,ARC Prize standard harness,common,"Thinking, 64K",arc-grid-pass-at-2,2026-09-04,https://arcprize.org/leaderboard,"{""cost_usd"":null,""provider"":""Anthropic"",""results_url"":null,""arc_model_id"":""claude-opus-4-5-20251101-thinking-64k"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""arcprize""},""cost_per_task_usd"":2.4,""model_release_date"":""2025-11-24"",""reported_display_name"":""Opus 4.5 (Thinking, 64K)"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""arcprize-arc2-standard-2025"",""evidence_urls"":[""https://arcprize.org/leaderboard"",""https://arcprize.org/arc-agi/2"",""https://github.com/arcprize/arc-agi-benchmarking""],""applied_fields"":[],""cohort_rule_id"":""arc-v2-standard-harness"",""protocol_status"":""applied""}}",,2026-09-04T21:50:59.953Z
0031409b-0d82-4031-9e8d-561a10387675,claude-fable-5.1,osworld-v2-anthropic-202608-strict,vendor-model-cards,41.7,percent,self_report,,,,anthropic-2026-08-modified,,,,,,,false,true,,,,,,,,,,,"{""scoring"":""strict"",""task_release"":""2026-08"",""aci_fit_eligible"":false,""reasoning_effort"":""max"",""aci_exclusion_reason"":""Anthropic modified August tasks/grader require separate condition from canonical OSWorld08.08.""}",9f3adf02e52bba213da19ff887d3f505891098f1dccc23207c34f9b5a6ed4237,358dd0a4386f11723ec4ff937ad3fb78f4f75156749f4cf04381fcfad7e0add9,,,max,,2026-09-01,https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf,"{""notes"":""Strict (all-checkpoints) pass rate counterpart to the partial-score result above."",""manual_file"":""manual/results/vendor-anthropic-openai.yaml"",""sample_only"":false,""audit_reason"":""Anthropic August task release uses modified tasks and grading per OpenAI Astra footnote3, distinct from OSWorld official08.08; Anthropic expressly re-ran Fable5/Opus5. Strict metric alone does not make conditions identical."",""coverage_audit"":""2026-09-05-vendor"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://www-cdn.anthropic.com/0339e6a7c5c7b87f5c07798616dc32c215d14235/Claude%20Fable%205.1%20&%20Claude%20Mythos%205.1%20System%20Card.pdf""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
d1c31ff8-71bc-4d79-8c1f-0ead14eae031,gpt-5.6-sol,frontiermath-v2-tier-4,epoch,0.80487806,fraction,independent,0.06265967,,,v2-tier-4,2.0.0,cdWwJSH3jVfrKyhUHmT54T,epoch:cdWwJSH3jVfrKyhUHmT54T,independent,epoch,epoch-frontiermath-v2,false,true,,,,se,0.06265967111543964,item,,,,,"{""dataset"":""private"",""statistic"":""mean_accuracy"",""task_version"":""2.0.0"",""aci_fit_eligible"":false,""epoch_model_version"":""gpt-5.6-sol_promax"",""aci_exclusion_reason"":""Native source distinguishes promax / pro, max from max, but the registered model has no verified matching effort/system definition. Preserve for observation only until identity is verified.""}",e9468a34395c20c13ebadda67d3a869a64f93ebb86e30787bbe202ca2bcce266,539f66a3525dc4ab955876c1638b27c5e512476021919f29e7190590ec672fc1,Epoch FrontierMath Python and submit_answer harness,common,,python-submit-answer,2026-07-09,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and benchmark revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FcdWwJSH3jVfrKyhUHmT54T.eval"",""started_at"":""2026-07-09T20:34:41.000Z"",""epoch_run_id"":""cdWwJSH3jVfrKyhUHmT54T"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""source_model_name"":""GPT-5.6 Sol (pro, max)"",""reported_standard_error"":0.06265967111543964,""native_model_release_date"":""2026-07-09"",""native_named_configuration"":""pro, max"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-05T17:44:52.717Z
d751e220-9c6d-4125-956b-36576cd83cc0,gemini-2.5-pro,gdpval,epoch,0.233,fraction,mirror,,,,,,,,,,,false,true,,,,,,,,,,,{},44136fa355b3678a1146ad16f7e8649e94fb4fc21fe77e8310c060f61caaff8a,d437cc50c91b4d0f5520f8e1dbc77b7dbc684f50ae1a205f3fd0bf061be457cc,,,,,2026-09-04,https://epoch.ai/data/eci_benchmarks.csv,"{""origin_source"":null,""epoch_model_id"":""m111"",""epoch_benchmark_id"":""b55"",""model_release_date"":""2025-06-05"",""benchmark_release_date"":null,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/eci_benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""}}",,2026-09-04T18:50:05.813Z
f961fa80-446e-476f-8826-eeceb4053d5c,claude-opus-4.5,gpqa-diamond,epoch,0.8068182,fraction,independent,0.02390948,,,diamond-198,,mEkZaYpiurQ6TEMAALK3su,epoch:mEkZaYpiurQ6TEMAALK3su,independent,epoch,,false,true,,,,se,0.023909479653766753,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.0.2"",""aci_fit_eligible"":false,""epoch_model_version"":""claude-opus-4-5-20251101"",""aci_exclusion_reason"":""Display-only native GPQA accuracy; benchmark remains watchlist and native task revisions/repeated sampling are not admitted as one fitted condition.""}",c4c1ed1a010c8ed63130e9d157d0dae550ca4383afdd5580af5a8710001d0079,a52ccfccdcc84723d8bb397647e2026eef1e0c69f2e16491e0523e44414935da,Epoch GPQA Diamond task 1.0.2,common,,none,2025-11-24,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact model configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmEkZaYpiurQ6TEMAALK3su.eval"",""started_at"":""2025-11-24T19:57:20.151Z"",""epoch_run_id"":""mEkZaYpiurQ6TEMAALK3su"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""raw native mean accuracy, not ECI chance-normalized performance"",""source_model_name"":""Claude Opus 4.5 (no thinking)"",""reported_standard_error"":0.023909479653766753,""exact_native_task_version"":""1.0.2"",""native_model_release_date"":""2025-11-24"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing"",""exclusion_reason"":""No source protocol or exact row rule resolves this observation's effort tier.""},""evaluated_question_count_provided"":false}",,2026-09-05T17:44:52.717Z
ffa551b4-e7ef-40ca-a39e-8afb45a803d8,claude-opus-4.8,deepswe,datacurve,0.47345132,fraction,independent,0.019952066,113,,1,,mini_swe_agent_claude_opus_4_8_medium,deepswe:v1:mini_swe_agent_claude_opus_4_8_medium,independent,datacurve,,false,true,,,,ci95,"[0.4343452782618185,0.5125573766054381]",run,4,,3.2540402,1168.3135,"{""dataset_version"":""1"",""reasoning_effort"":""medium"",""source_configuration"":""mini_swe_agent_claude_opus_4_8_medium""}",f9452dfb738bbf9eeb5ac5f6f46786947315487778a79552e3afe9096e8482b5,196d154adce624800a86185e1bc7160140c238cc7b751af0da604929fc1ddc4a,mini-swe-agent,common,medium,,2026-06-20,https://deepswe.datacurve.ai/artifacts/v1/leaderboard-live.json,"{""ci_method"":""95% run-to-run: SE across repeated whole-benchmark passes (1.96 * std(runs)/sqrt(R))"",""pass_at_4"":0.6814159292035398,""dataset_tasks"":113,""coverage_audit"":""2026-09-05-agentic"",""source_capture"":""deepswe-live-v1.json"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""datacurve""},""unit_definition"":""pass@1 is attempt pass rate over scored rollout attempts. pass@4 is tasks with at least one passing rollout divided by tasks attempted. Context-window failures and agent timeouts are scored failures; provider/verifier/network errors are excluded. Efficiency aggregates are over every scored attempt."",""reported_n_passed"":214,""audit_candidate_id"":""agentic-c0cdee1497beb3ce6044"",""model_resolution_note"":null,""reported_scored_attempts"":452,""reported_tasks_attempted"":113,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://deepswe.datacurve.ai/artifacts/v1/leaderboard-live.json""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-05T17:44:52.717Z
461aab61-6415-4212-8d12-177932991d99,qwen3.6-27b,frontiermath-v2-tiers-1-3,epoch,0.34035087,fraction,independent,0.028116468,,,v2-tiers-1-3,2.0.0,WjXdTPMnJUAT27azUKo3Ka,epoch:WjXdTPMnJUAT27azUKo3Ka,independent,epoch,epoch-frontiermath-v2,false,true,,,,se,0.028116467881852295,item,,,,,"{""dataset"":""private"",""statistic"":""mean_accuracy"",""task_version"":""2.0.0"",""reasoning_effort"":""none"",""epoch_model_version"":""qwen3.6-27b_none""}",5208eb9208037acbd2b00d7e4664afe789fede436e9759f1ed6167145f78caf8,b21aff57e766f6b2a6634c8dda469e2f8b170c0585badcdb3529b9e25cd3930d,Epoch FrontierMath Python and submit_answer harness,common,none,python-submit-answer,2026-08-29,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and benchmark revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FWjXdTPMnJUAT27azUKo3Ka.eval"",""started_at"":""2026-08-29T11:06:28.000Z"",""epoch_run_id"":""WjXdTPMnJUAT27azUKo3Ka"",""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""source_model_name"":""Qwen3.6 27B"",""reported_standard_error"":0.028116467881852295,""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv""],""applied_fields"":[],""protocol_status"":""missing""}}",,2026-09-04T21:50:59.953Z
9a7af65a-9877-4a42-be84-575f3efce432,gpt-5-2025-08-07,simpleqa-verified-epoch-anti-abstention-v1-2-0,epoch,0.501,fraction,independent,0.015819268,,,epoch-anti-abstention-1.2.0,,gTLurbyKU63i2opsGkJGwh,epoch:gTLurbyKU63i2opsGkJGwh,independent,epoch,epoch-simpleqa-anti-abstention-v1-2-0,false,true,,,,se,0.015819268290576817,item,,,,,"{""statistic"":""mean_accuracy"",""task_version"":""1.2.0"",""prompt_protocol"":""native task revision; current source label anti-abstention"",""reasoning_effort"":""high"",""epoch_model_version"":""gpt-5-2025-08-07_high""}",27f41d04c0ce681b268e78237c8c787462bcad9520ec13af2a1a2dc09eecefd8,5ac24a419a225a7ab41dda3e5ddf19408771e5f9d2cc988a66abfa555d3cc378,Epoch SimpleQA Verified native accuracy scorer,common,high,none,2026-08-27,https://epoch.ai/data/benchmarks.csv,"{""selection"":""latest completed run per exact configuration and native task revision"",""log_viewer"":""https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FgTLurbyKU63i2opsGkJGwh.eval"",""started_at"":""2026-08-27T19:28:49.000Z"",""epoch_run_id"":""gTLurbyKU63i2opsGkJGwh"",""source_capture"":{""file"":""captures/epoch-benchmarks.csv"",""sha256"":""9b6b2c7b4b1fb743cacf3358c782b2b5359c04821dcbd12ed7c5d159c5cd1712"",""retrieved_at"":""2026-09-05T10:58:37.121Z""},""source_lineage"":{""copied"":false,""match_policy"":""unique compatible origin observation"",""origin_source_id"":""epoch""},""metric_identity"":""fraction correct; incorrect and abstained responses score zero, not Google F1"",""source_model_name"":""GPT-5 (high)"",""original_task_name"":""SimpleQA Verified (anti-abstention)"",""nominal_dataset_size"":1000,""reported_standard_error"":0.015819268290576817,""native_model_release_date"":""2025-08-07"",""aci12_observation_annotation"":{""status"":""metadata_incomplete"",""version"":""aci-1.2.1"",""protocol_id"":""epoch-simpleqa-anti-abstention-v1-2-0"",""evidence_urls"":[""https://epoch.ai/data/benchmarks.csv"",""https://epoch.ai/benchmarks/simple-qa-verified""],""applied_fields"":[],""protocol_status"":""applied""},""exact_historical_prompt_verified"":false,""evaluated_question_count_provided"":false,""exact_production_judge_revision_verified"":false}",,2026-09-05T17:44:52.717Z
